WorkDate,Customer,Location,BusinessType,OrderCount,NumberOfPieces,TotalRevenue
9/18/2021,Target,Sacramento,Middle Mile,11,55,420.82
9/18/2021,Home Depot,Birmingham,Final Mile,4,20,1499.07
9/18/2021,Target,Atlanta,Middle Mile,10,40,338.55
9/18/2021,Walmart,Chicago,Middle Mile,14,70,1649.23
9/18/2021,Walmart,Milwaukee,Middle Mile,5,25,389.26
9/18/2021,Amazon,Sacramento,Final Mile,3,12,270.72
9/18/2021,Amazon,Tampa Bay,Final Mile,11,55,613.27
9/18/2021,Amazon,Dallas,Final Mile,11,55,1241.59
9/18/2021,Target,San Francisco,Middle Mile,6,30,303.21
9/18/2021,Amazon,Minneapolis,Final Mile,8,40,822.9
9/18/2021,Amazon,Birmingham,Final Mile,5,20,300.23
9/18/2021,Amazon,New York,Final Mile,4,24,558.06
9/18/2021,Amazon,Los Angeles,Final Mile,9,45,773.07
9/18/2021,Amazon,San Francisco,Final Mile,8,40,200.46
9/18/2021,Amazon,Atlanta,Final Mile,12,84,1891.43
9/18/2021,Amazon,Chicago,Final Mile,11,55,603.29
9/18/2021,Amazon,Nashville,Final Mile,4,20,405
9/18/2021,Target,Detroit,Middle Mile,10,50,261.13
9/18/2021,Amazon,San Diego,Final Mile,12,60,402.78
9/18/2021,Target,Nashville,Middle Mile,11,55,679.65
9/18/2021,Target,Tampa Bay,Middle Mile,6,30,122.92
9/18/2021,Costco,Nashville,First Mile,4,24,751.93
9/18/2021,Costco,Seattle,First Mile,4,20,431.09
9/18/2021,Costco,Chicago,First Mile,2,10,379.36
9/18/2021,Costco,New York,First Mile,5,25,371.39
9/18/2021,Costco,Los Angeles,First Mile,4,20,462.51
9/18/2021,Costco,Sacramento,First Mile,3,15,239.91
9/18/2021,Costco,Houston,First Mile,3,18,253.56
9/18/2021,Costco,Miami,First Mile,6,30,1015.2
9/18/2021,Costco,Atlanta,First Mile,6,30,1065.25
9/18/2021,Target,Dallas,Middle Mile,11,66,506.72
9/18/2021,Target,Los Angeles,Middle Mile,6,36,526.83
9/18/2021,Target,Seattle,Middle Mile,7,35,871.18
9/18/2021,Target,Chicago,Middle Mile,14,56,673.15
9/18/2021,Costco,Milwaukee,First Mile,2,10,111.02
9/18/2021,Home Depot,Tampa Bay,Final Mile,6,30,2188.98
9/19/2021,Home Goods,Birmingham,Middle Mile,9,45,314.93
9/19/2021,Home Goods,Los Angeles,Middle Mile,9,36,364.57
9/19/2021,Home Goods,Detroit,Middle Mile,12,60,388.34
9/19/2021,Home Goods,Sacramento,Middle Mile,10,60,253.99
9/19/2021,Home Goods,Miami,Middle Mile,8,40,475.49
9/19/2021,Home Depot,Houston,Final Mile,14,70,3228.75
9/19/2021,Home Depot,San Francisco,Final Mile,8,40,2889.03
9/19/2021,Home Depot,Atlanta,Final Mile,13,65,2975.12
9/19/2021,Home Goods,New York,Middle Mile,4,20,362.7
9/19/2021,Home Depot,Chicago,Final Mile,12,60,4379.09
9/19/2021,T.J. Maxx,Milwaukee,Middle Mile,13,65,257.49
9/19/2021,Chipotle,Atlanta,Final Mile,5,25,427.26
9/19/2021,Starbucks,Houston,Middle Mile,10,50,522.21
9/19/2021,Chipotle,San Francisco,Final Mile,9,54,392.37
9/19/2021,Lowes,Milwaukee,Final Mile,2,10,300.26
9/19/2021,Lowes,Sacramento,Final Mile,6,30,1233.9
9/19/2021,Shein,Houston,Middle Mile,4,16,178.64
9/19/2021,Shein,Tampa Bay,Middle Mile,10,50,1148.92
9/19/2021,Shein,Nashville,Middle Mile,7,28,607.37
9/19/2021,Shein,Milwaukee,Middle Mile,10,50,1153.93
9/19/2021,Starbucks,New York,Middle Mile,8,40,246.55
9/19/2021,Starbucks,Birmingham,Middle Mile,10,50,484.46
9/19/2021,Starbucks,Detroit,Middle Mile,3,15,243.16
9/19/2021,Starbucks,Miami,Middle Mile,10,40,173.88
9/19/2021,Home Depot,Los Angeles,Final Mile,13,65,4235.74
9/19/2021,Chipotle,Chicago,Final Mile,13,65,906.4
9/19/2021,Home Depot,Sacramento,Final Mile,10,60,2714.56
9/19/2021,Costco,Milwaukee,First Mile,2,12,133.22
9/19/2021,Costco,Detroit,First Mile,2,10,208.84
9/19/2021,Home Depot,Milwaukee,Final Mile,6,30,1082.03
9/19/2021,Amazon,Atlanta,Final Mile,12,60,1351.02
9/19/2021,Amazon,San Francisco,Final Mile,8,32,160.37
9/19/2021,Amazon,Los Angeles,Final Mile,9,45,773.07
9/19/2021,Amazon,San Diego,Final Mile,12,60,402.78
9/19/2021,Amazon,Houston,Final Mile,6,30,161.69
9/19/2021,Amazon,New York,Final Mile,4,20,465.05
9/19/2021,Amazon,Birmingham,Final Mile,5,15,225.18
9/19/2021,Amazon,Minneapolis,Final Mile,8,40,822.9
9/19/2021,Amazon,Dallas,Final Mile,11,55,1241.59
9/19/2021,Amazon,Tampa Bay,Final Mile,11,55,613.27
9/19/2021,Amazon,Sacramento,Final Mile,3,15,338.4
9/19/2021,Walmart,New York,Middle Mile,10,50,220.17
9/19/2021,Amazon,Nashville,Final Mile,4,16,324
9/19/2021,Walmart,Chicago,Middle Mile,14,70,1649.23
9/19/2021,Walmart,Milwaukee,Middle Mile,5,25,389.26
9/19/2021,Costco,Sacramento,First Mile,3,15,239.91
9/19/2021,Costco,Miami,First Mile,6,30,1015.2
9/19/2021,Target,Dallas,Middle Mile,11,55,422.27
9/19/2021,Target,Seattle,Middle Mile,7,35,871.18
9/19/2021,Costco,Minneapolis,First Mile,5,25,987.33
9/19/2021,Target,Detroit,Middle Mile,10,50,261.13
9/19/2021,Target,San Francisco,Middle Mile,6,30,303.21
9/19/2021,Target,Milwaukee,Middle Mile,12,36,252.93
9/19/2021,Target,Atlanta,Middle Mile,10,50,423.19
9/19/2021,Target,Sacramento,Middle Mile,11,55,420.82
9/20/2021,Chipotle,Seattle,Final Mile,65,390,1891.54
9/20/2021,Chick-Fil-A,San Francisco,Final Mile,20,100,912.16
9/20/2021,Chick-Fil-A,Tampa Bay,Final Mile,44,220,2190.37
9/20/2021,Home Goods,New York,Middle Mile,21,84,1523.33
9/20/2021,Home Goods,Chicago,Middle Mile,27,135,1769.42
9/20/2021,Home Depot,Atlanta,Final Mile,65,325,14875.62
9/20/2021,Home Depot,Houston,Final Mile,73,365,16835.6
9/20/2021,Home Depot,Detroit,Final Mile,61,305,12070.54
9/20/2021,Home Depot,Dallas,Final Mile,57,285,5717.61
9/20/2021,Home Depot,Birmingham,Final Mile,21,105,7870.1
9/20/2021,Chipotle,Detroit,Final Mile,23,138,603.49
9/20/2021,Home Depot,Seattle,Final Mile,21,84,2909.19
9/20/2021,Chipotle,Atlanta,Final Mile,25,125,2136.32
9/20/2021,Starbucks,Los Angeles,Middle Mile,58,232,3561.39
9/20/2021,Lowes,Detroit,Final Mile,18,90,736.59
9/20/2021,Lowes,Sacramento,Final Mile,34,204,8390.5
9/20/2021,Shein,Tampa Bay,Middle Mile,52,312,7169.29
9/20/2021,Shein,Los Angeles,Middle Mile,14,70,455.34
9/20/2021,Shein,Chicago,Middle Mile,38,190,2575.21
9/20/2021,Shein,Detroit,Middle Mile,39,78,621.03
9/20/2021,Starbucks,San Francisco,Middle Mile,52,208,1479.73
9/20/2021,Starbucks,Nashville,Middle Mile,53,212,3254.3
9/20/2021,Starbucks,Miami,Middle Mile,53,212,921.57
9/20/2021,Starbucks,Tampa Bay,Middle Mile,24,144,623.71
9/20/2021,Starbucks,Sacramento,Middle Mile,23,92,790.8
9/20/2021,Costco,Dallas,First Mile,20,100,2150.02
9/20/2021,Chipotle,Miami,Final Mile,17,85,1427.94
9/20/2021,Costco,Minneapolis,First Mile,27,135,5331.59
9/20/2021,Home Depot,Nashville,Final Mile,72,360,9805.75
9/20/2021,Costco,New York,First Mile,26,130,1931.23
9/20/2021,Amazon,Atlanta,Final Mile,60,300,6755.12
9/20/2021,Amazon,San Francisco,Final Mile,40,200,1002.29
9/20/2021,Amazon,San Diego,Final Mile,60,300,2013.92
9/20/2021,Amazon,Houston,Final Mile,31,155,835.38
9/20/2021,Amazon,New York,Final Mile,24,144,3348.37
9/20/2021,Amazon,Birmingham,Final Mile,28,140,2101.64
9/20/2021,Amazon,Nashville,Final Mile,23,115,2328.77
9/20/2021,Amazon,Dallas,Final Mile,59,295,6659.46
9/20/2021,Amazon,Tampa Bay,Final Mile,55,385,4292.86
9/20/2021,Amazon,Sacramento,Final Mile,18,108,2436.5
9/20/2021,Walmart,New York,Middle Mile,53,265,1166.89
9/20/2021,Walmart,Milwaukee,Middle Mile,29,203,3160.76
9/20/2021,Walmart,Chicago,Middle Mile,70,350,8246.16
9/20/2021,Amazon,Minneapolis,Final Mile,41,123,2530.42
9/20/2021,Target,Milwaukee,Middle Mile,64,320,2248.29
9/20/2021,Target,Atlanta,Middle Mile,53,265,2242.9
9/20/2021,Costco,Los Angeles,First Mile,24,120,2775.06
9/20/2021,Costco,Houston,First Mile,15,75,1056.5
9/20/2021,Costco,Sacramento,First Mile,16,96,1535.41
9/20/2021,Costco,San Francisco,First Mile,18,90,3201.62
9/20/2021,Costco,Miami,First Mile,30,150,5075.99
9/20/2021,Costco,Milwaukee,First Mile,14,70,777.13
9/20/2021,Target,Chicago,Middle Mile,72,360,4327.42
9/20/2021,Target,Tampa Bay,Middle Mile,33,165,676.06
9/20/2021,Target,Detroit,Middle Mile,51,153,799.06
9/20/2021,Target,San Francisco,Middle Mile,33,165,1667.64
9/20/2021,Costco,Atlanta,First Mile,33,165,5858.87
9/21/2021,Home Goods,Chicago,Middle Mile,27,135,1769.42
9/21/2021,T.J. Maxx,Los Angeles,Middle Mile,63,315,1540.1
9/21/2021,Home Goods,Tampa Bay,Middle Mile,30,150,1256.25
9/21/2021,Home Goods,Miami,Middle Mile,43,172,2044.62
9/21/2021,Home Goods,San Francisco,Middle Mile,50,250,1764.42
9/21/2021,T.J. Maxx,Seattle,Middle Mile,27,162,1642.75
9/21/2021,Home Depot,Milwaukee,Final Mile,30,180,6492.17
9/21/2021,Home Depot,Houston,Final Mile,73,365,16835.6
9/21/2021,Home Depot,Chicago,Final Mile,64,320,23355.12
9/21/2021,Home Depot,Miami,Final Mile,27,189,7856.1
9/21/2021,Home Depot,Los Angeles,Final Mile,69,414,26978.4
9/21/2021,Home Goods,Birmingham,Middle Mile,48,240,1679.63
9/21/2021,Home Depot,San Francisco,Final Mile,41,246,17767.51
9/21/2021,Chick-Fil-A,Tampa Bay,Final Mile,44,264,2628.44
9/21/2021,Starbucks,Birmingham,Middle Mile,54,324,3139.33
9/21/2021,Chipotle,Houston,Final Mile,48,240,3613.97
9/21/2021,Starbucks,Dallas,Middle Mile,28,140,2118.88
9/21/2021,Starbucks,Atlanta,Middle Mile,19,95,1417.55
9/21/2021,Costco,Detroit,First Mile,11,55,1148.61
9/21/2021,Starbucks,New York,Middle Mile,42,252,1553.26
9/21/2021,Starbucks,Chicago,Middle Mile,56,336,5411.11
9/21/2021,Shein,Milwaukee,Middle Mile,53,318,7338.99
9/21/2021,Chipotle,Dallas,Final Mile,27,135,1835.89
9/21/2021,Shein,Detroit,Middle Mile,39,156,1242.05
9/21/2021,Lowes,Chicago,Final Mile,38,228,11855.41
9/21/2021,Lowes,Milwaukee,Final Mile,13,65,1951.69
9/21/2021,Chipotle,Miami,Final Mile,17,85,1427.94
9/21/2021,Chipotle,Chicago,Final Mile,68,272,3792.93
9/21/2021,Chipotle,Atlanta,Final Mile,25,125,2136.32
9/21/2021,Chipotle,Tampa Bay,Final Mile,30,180,1988.88
9/21/2021,Shein,New York,Middle Mile,25,125,2478.08
9/21/2021,Costco,Dallas,First Mile,20,100,2150.02
9/21/2021,Home Depot,Tampa Bay,Final Mile,34,204,14885.09
9/21/2021,Costco,Birmingham,First Mile,10,60,936.97
9/21/2021,Costco,Minneapolis,First Mile,27,162,6397.91
9/21/2021,Amazon,Chicago,Final Mile,57,285,3126.14
9/21/2021,Amazon,Atlanta,Final Mile,60,420,9457.16
9/21/2021,Amazon,San Francisco,Final Mile,40,200,1002.29
9/21/2021,Amazon,San Diego,Final Mile,60,300,2013.92
9/21/2021,Amazon,Houston,Final Mile,31,155,835.38
9/21/2021,Amazon,New York,Final Mile,24,96,2232.25
9/21/2021,Amazon,Birmingham,Final Mile,28,168,2521.97
9/21/2021,Amazon,Minneapolis,Final Mile,41,205,4217.37
9/21/2021,Amazon,Dallas,Final Mile,59,354,7991.35
9/21/2021,Amazon,Tampa Bay,Final Mile,55,275,3066.33
9/21/2021,Amazon,Sacramento,Final Mile,18,90,2030.42
9/21/2021,Walmart,New York,Middle Mile,53,265,1166.89
9/21/2021,Walmart,Milwaukee,Middle Mile,29,174,2709.23
9/21/2021,Walmart,Chicago,Middle Mile,70,350,8246.16
9/21/2021,Amazon,Nashville,Final Mile,23,115,2328.77
9/21/2021,Target,Detroit,Middle Mile,51,204,1065.41
9/21/2021,Target,Atlanta,Middle Mile,53,265,2242.9
9/21/2021,Costco,Chicago,First Mile,12,72,2731.42
9/21/2021,Costco,Los Angeles,First Mile,24,144,3330.07
9/21/2021,Costco,Milwaukee,First Mile,14,70,777.13
9/21/2021,Costco,San Francisco,First Mile,18,90,3201.62
9/21/2021,Costco,Miami,First Mile,30,150,5075.99
9/21/2021,Target,Dallas,Middle Mile,55,275,2111.33
9/21/2021,Costco,Houston,First Mile,15,75,1056.5
9/21/2021,Target,Seattle,Middle Mile,39,234,5824.46
9/21/2021,Target,Chicago,Middle Mile,72,288,3461.93
9/21/2021,Target,Sacramento,Middle Mile,58,348,2662.61
9/21/2021,Target,Nashville,Middle Mile,59,236,2916.31
9/21/2021,Target,Tampa Bay,Middle Mile,33,165,676.06
9/21/2021,Target,Los Angeles,Middle Mile,32,192,2809.76
9/22/2021,Chipotle,Houston,Final Mile,24,120,1806.99
9/22/2021,Chipotle,Seattle,Final Mile,32,160,776.02
9/22/2021,Chick-Fil-A,San Francisco,Final Mile,10,50,456.08
9/22/2021,Home Goods,Houston,Middle Mile,17,102,1470.71
9/22/2021,Home Goods,Birmingham,Middle Mile,24,144,1007.78
9/22/2021,Home Goods,Miami,Middle Mile,21,105,1248.17
9/22/2021,Home Goods,San Francisco,Middle Mile,25,125,882.21
9/22/2021,T.J. Maxx,Chicago,Middle Mile,24,120,1084.1
9/22/2021,T.J. Maxx,Milwaukee,Middle Mile,34,170,673.43
9/22/2021,Home Depot,San Francisco,Final Mile,20,100,7222.56
9/22/2021,Home Depot,Detroit,Final Mile,30,150,5936.33
9/22/2021,Home Depot,Chicago,Final Mile,32,160,11677.56
9/22/2021,Home Depot,Los Angeles,Final Mile,34,170,11078.09
9/22/2021,T.J. Maxx,Los Angeles,Middle Mile,31,155,757.82
9/22/2021,Chipotle,Tampa Bay,Final Mile,15,75,828.7
9/22/2021,Home Depot,Milwaukee,Final Mile,15,75,2705.07
9/22/2021,Chipotle,San Francisco,Final Mile,22,88,639.42
9/22/2021,Chipotle,Miami,Final Mile,8,40,671.97
9/22/2021,Lowes,Milwaukee,Final Mile,6,30,900.78
9/22/2021,Lowes,Detroit,Final Mile,9,45,368.3
9/22/2021,Lowes,Sacramento,Final Mile,17,85,3496.04
9/22/2021,Shein,New York,Middle Mile,12,60,1189.48
9/22/2021,Shein,Los Angeles,Middle Mile,7,28,182.14
9/22/2021,Shein,Sacramento,Middle Mile,11,55,549.48
9/22/2021,Shein,Milwaukee,Middle Mile,26,130,3000.21
9/22/2021,Starbucks,Nashville,Middle Mile,26,156,2394.68
9/22/2021,Starbucks,Birmingham,Middle Mile,27,135,1308.05
9/22/2021,Starbucks,Atlanta,Middle Mile,9,45,671.47
9/22/2021,Starbucks,Dallas,Middle Mile,14,70,1059.44
9/22/2021,Starbucks,Tampa Bay,Middle Mile,12,48,207.9
9/22/2021,Chipotle,Atlanta,Final Mile,12,60,1025.43
9/22/2021,Home Depot,Tampa Bay,Final Mile,17,85,6202.12
9/22/2021,Amazon,Sacramento,Final Mile,9,45,1015.21
9/22/2021,Costco,Detroit,First Mile,5,30,626.52
9/22/2021,Costco,Nashville,First Mile,10,50,1566.52
9/22/2021,Amazon,Chicago,Final Mile,28,140,1535.65
9/22/2021,Amazon,Atlanta,Final Mile,30,150,3377.56
9/22/2021,Amazon,Los Angeles,Final Mile,23,115,1975.63
9/22/2021,Amazon,San Diego,Final Mile,30,150,1006.96
9/22/2021,Amazon,New York,Final Mile,12,60,1395.15
9/22/2021,Amazon,Birmingham,Final Mile,14,56,840.66
9/22/2021,Amazon,Nashville,Final Mile,11,55,1113.76
9/22/2021,Amazon,Minneapolis,Final Mile,20,100,2057.25
9/22/2021,Amazon,Tampa Bay,Final Mile,27,162,1806.35
9/22/2021,Walmart,Milwaukee,Middle Mile,14,70,1089.92
9/22/2021,Walmart,Chicago,Middle Mile,35,175,4123.08
9/22/2021,Target,Atlanta,Middle Mile,26,156,1320.35
9/22/2021,Target,Milwaukee,Middle Mile,32,128,899.32
9/22/2021,Target,San Francisco,Middle Mile,16,80,808.55
9/22/2021,Amazon,Dallas,Final Mile,29,145,3273.29
9/22/2021,Target,Nashville,Middle Mile,29,145,1791.8
9/22/2021,Costco,Dallas,First Mile,10,50,1075.01
9/22/2021,Target,Detroit,Middle Mile,25,125,652.82
9/22/2021,Costco,Minneapolis,First Mile,13,52,2053.65
9/22/2021,Costco,San Diego,First Mile,16,80,1774.41
9/22/2021,Costco,Houston,First Mile,7,35,493.03
9/22/2021,Costco,Los Angeles,First Mile,12,60,1387.53
9/22/2021,Costco,San Francisco,First Mile,9,45,1600.81
9/22/2021,Costco,Milwaukee,First Mile,7,21,233.14
9/22/2021,Target,Dallas,Middle Mile,27,135,1036.47
9/22/2021,Target,Los Angeles,Middle Mile,16,80,1170.73
9/22/2021,Target,Seattle,Middle Mile,19,95,2364.63
9/22/2021,Target,Chicago,Middle Mile,36,144,1730.97
9/22/2021,Target,Sacramento,Middle Mile,29,145,1109.42
9/22/2021,Costco,Atlanta,First Mile,16,80,2840.67
9/23/2021,Home Goods,Sacramento,Middle Mile,25,150,634.98
9/23/2021,Chick-Fil-A,Tampa Bay,Final Mile,22,88,876.15
9/23/2021,Chick-Fil-A,Los Angeles,Final Mile,14,70,1049.13
9/23/2021,Home Goods,Birmingham,Middle Mile,24,120,839.82
9/23/2021,Home Goods,Los Angeles,Middle Mile,22,88,891.16
9/23/2021,Home Goods,Detroit,Middle Mile,30,150,970.86
9/23/2021,Home Goods,Miami,Middle Mile,21,105,1248.17
9/23/2021,Home Depot,Los Angeles,Final Mile,34,170,11078.09
9/23/2021,Home Depot,Houston,Final Mile,36,180,8302.49
9/23/2021,Home Depot,Atlanta,Final Mile,32,192,8788.06
9/23/2021,Home Depot,Chicago,Final Mile,32,128,9342.05
9/23/2021,Home Depot,Miami,Final Mile,13,65,2701.83
9/23/2021,Chick-Fil-A,Detroit,Final Mile,24,120,910.33
9/23/2021,Home Depot,Sacramento,Final Mile,25,125,5655.34
9/23/2021,Home Depot,Seattle,Final Mile,10,50,1731.66
9/23/2021,Chipotle,Tampa Bay,Final Mile,15,75,828.7
9/23/2021,Starbucks,Sacramento,Middle Mile,11,44,378.21
9/23/2021,Chipotle,Miami,Final Mile,8,48,806.37
9/23/2021,Starbucks,Los Angeles,Middle Mile,29,145,2225.87
9/23/2021,Home Depot,Dallas,Final Mile,28,140,2808.65
9/23/2021,Starbucks,Atlanta,Middle Mile,9,45,671.47
9/23/2021,Starbucks,Seattle,Middle Mile,28,140,2132.38
9/23/2021,Starbucks,Nashville,Middle Mile,26,130,1995.56
9/23/2021,Starbucks,New York,Middle Mile,21,126,776.63
9/23/2021,Chipotle,San Francisco,Final Mile,22,110,799.27
9/23/2021,Starbucks,San Francisco,Middle Mile,26,130,924.83
9/23/2021,Shein,Chicago,Middle Mile,19,95,1287.61
9/23/2021,Shein,New York,Middle Mile,12,48,951.58
9/23/2021,Shein,Tampa Bay,Middle Mile,26,130,2987.2
9/23/2021,Lowes,Sacramento,Final Mile,17,85,3496.04
9/23/2021,Lowes,Detroit,Final Mile,9,45,368.3
9/23/2021,Chipotle,Milwaukee,Final Mile,16,80,1128.74
9/23/2021,Shein,Dallas,Middle Mile,26,156,3263.9
9/23/2021,Home Depot,Milwaukee,Final Mile,15,75,2705.07
9/23/2021,Starbucks,San Diego,Middle Mile,26,130,2279.74
9/23/2021,Home Depot,Birmingham,Final Mile,10,50,3747.67
9/23/2021,Walmart,Chicago,Middle Mile,35,210,4947.69
9/23/2021,Walmart,Milwaukee,Middle Mile,14,56,871.93
9/23/2021,Walmart,New York,Middle Mile,26,156,686.92
9/23/2021,Amazon,Sacramento,Final Mile,9,45,1015.21
9/23/2021,Amazon,Tampa Bay,Final Mile,27,108,1204.23
9/23/2021,Amazon,Dallas,Final Mile,29,145,3273.29
9/23/2021,Target,Milwaukee,Middle Mile,32,192,1348.97
9/23/2021,Amazon,Minneapolis,Final Mile,20,100,2057.25
9/23/2021,Amazon,Birmingham,Final Mile,14,70,1050.82
9/23/2021,Amazon,New York,Final Mile,12,60,1395.15
9/23/2021,Amazon,Houston,Final Mile,15,75,404.22
9/23/2021,Amazon,San Diego,Final Mile,30,180,1208.35
9/23/2021,Amazon,San Francisco,Final Mile,20,100,501.14
9/23/2021,Amazon,Atlanta,Final Mile,30,120,2702.05
9/23/2021,Amazon,Nashville,Final Mile,11,55,1113.76
9/23/2021,Target,San Francisco,Middle Mile,16,80,808.55
9/23/2021,Amazon,Chicago,Final Mile,28,140,1535.65
9/23/2021,Target,Tampa Bay,Middle Mile,16,80,327.79
9/23/2021,Target,Detroit,Middle Mile,25,125,652.82
9/23/2021,Costco,Nashville,First Mile,10,50,1566.52
9/23/2021,Costco,Dallas,First Mile,10,50,1075.01
9/23/2021,Costco,Minneapolis,First Mile,13,65,2567.06
9/23/2021,Costco,San Diego,First Mile,16,80,1774.41
9/23/2021,Costco,Houston,First Mile,7,35,493.03
9/23/2021,Costco,Chicago,First Mile,6,30,1138.09
9/23/2021,Home Depot,Nashville,Final Mile,36,216,5883.45
9/23/2021,Costco,San Francisco,First Mile,9,45,1600.81
9/23/2021,Costco,Atlanta,First Mile,16,80,2840.67
9/23/2021,Target,Dallas,Middle Mile,27,162,1243.77
9/23/2021,Target,Seattle,Middle Mile,19,95,2364.63
9/23/2021,Target,Chicago,Middle Mile,36,180,2163.71
9/23/2021,Target,Sacramento,Middle Mile,29,145,1109.42
9/23/2021,Costco,Los Angeles,First Mile,12,60,1387.53
9/23/2021,Target,Nashville,Middle Mile,29,145,1791.8
9/24/2021,Home Goods,New York,Middle Mile,10,50,906.74
9/24/2021,Home Goods,Birmingham,Middle Mile,24,120,839.82
9/24/2021,Home Goods,Detroit,Middle Mile,30,150,970.86
9/24/2021,Home Goods,Tampa Bay,Middle Mile,15,90,753.75
9/24/2021,Home Goods,San Francisco,Middle Mile,25,125,882.21
9/24/2021,T.J. Maxx,Seattle,Middle Mile,13,65,659.13
9/24/2021,T.J. Maxx,Chicago,Middle Mile,24,120,1084.1
9/24/2021,Home Goods,Houston,Middle Mile,17,119,1715.83
9/24/2021,Home Depot,Houston,Final Mile,36,144,6641.99
9/24/2021,Home Depot,Atlanta,Final Mile,32,160,7323.38
9/24/2021,Home Depot,Miami,Final Mile,13,65,2701.83
9/24/2021,Home Depot,Sacramento,Final Mile,25,125,5655.34
9/24/2021,Home Depot,Nashville,Final Mile,36,180,4902.88
9/24/2021,T.J. Maxx,Milwaukee,Middle Mile,34,204,808.11
9/24/2021,Chick-Fil-A,Houston,Final Mile,23,92,1292.32
9/24/2021,Chipotle,San Francisco,Final Mile,22,110,799.27
9/24/2021,Chipotle,Tampa Bay,Final Mile,15,75,828.7
9/24/2021,Chipotle,Chicago,Final Mile,34,170,2370.58
9/24/2021,Chipotle,Milwaukee,Final Mile,16,96,1354.49
9/24/2021,Lowes,Detroit,Final Mile,9,45,368.3
9/24/2021,Lowes,Chicago,Final Mile,19,114,5927.7
9/24/2021,Shein,Tampa Bay,Middle Mile,26,130,2987.2
9/24/2021,Shein,Chicago,Middle Mile,19,76,1030.08
9/24/2021,Shein,Milwaukee,Middle Mile,26,156,3600.26
9/24/2021,Starbucks,Birmingham,Middle Mile,27,135,1308.05
9/24/2021,Starbucks,Atlanta,Middle Mile,9,45,671.47
9/24/2021,Starbucks,Detroit,Middle Mile,9,45,729.47
9/24/2021,Starbucks,Dallas,Middle Mile,14,84,1271.33
9/24/2021,Starbucks,Sacramento,Middle Mile,11,55,472.76
9/24/2021,Home Depot,Tampa Bay,Final Mile,17,102,7442.54
9/24/2021,Chipotle,Houston,Final Mile,24,120,1806.99
9/24/2021,Shein,Houston,Middle Mile,10,50,558.26
9/24/2021,Costco,Detroit,First Mile,5,25,522.1
9/24/2021,Costco,Dallas,First Mile,10,60,1290.01
9/24/2021,Home Depot,Birmingham,Final Mile,10,50,3747.67
9/24/2021,Amazon,Atlanta,Final Mile,30,150,3377.56
9/24/2021,Amazon,San Francisco,Final Mile,20,80,400.92
9/24/2021,Amazon,Los Angeles,Final Mile,23,115,1975.63
9/24/2021,Amazon,San Diego,Final Mile,30,180,1208.35
9/24/2021,Amazon,Houston,Final Mile,15,75,404.22
9/24/2021,Amazon,New York,Final Mile,12,48,1116.12
9/24/2021,Amazon,Minneapolis,Final Mile,20,100,2057.25
9/24/2021,Amazon,Tampa Bay,Final Mile,27,135,1505.29
9/24/2021,Amazon,Sacramento,Final Mile,9,45,1015.21
9/24/2021,Walmart,New York,Middle Mile,26,130,572.43
9/24/2021,Walmart,Milwaukee,Middle Mile,14,70,1089.92
9/24/2021,Walmart,Chicago,Middle Mile,35,175,4123.08
9/24/2021,Target,Milwaukee,Middle Mile,32,160,1124.14
9/24/2021,Target,San Francisco,Middle Mile,16,80,808.55
9/24/2021,Amazon,Dallas,Final Mile,29,145,3273.29
9/24/2021,Target,Nashville,Middle Mile,29,145,1791.8
9/24/2021,Costco,Minneapolis,First Mile,13,65,2567.06
9/24/2021,Target,Detroit,Middle Mile,25,200,1044.52
9/24/2021,Costco,San Diego,First Mile,16,80,1774.41
9/24/2021,Costco,Birmingham,First Mile,5,30,468.48
9/24/2021,Costco,Houston,First Mile,7,35,493.03
9/24/2021,Costco,Sacramento,First Mile,8,48,767.7
9/24/2021,Costco,San Francisco,First Mile,9,45,1600.81
